timestamp,hostel_id,floor_no,wing,room_no,room_capacity,students_present,students_outside,students_on_leave,day_of_week,is_weekend,is_holiday,hour_of_day,room_status,temperature,expected_energy_kwh,actual_energy_kwh,energy_difference,anomaly
2026-08-12 08:00,B,2,A,223,4,1,2,1,Wednesday,0,0,8,Occupied,35.5,0.52,0.57,0.05,0
2026-08-02 09:00,A,1,B,106,4,3,0,1,Sunday,1,0,9,Occupied,29.8,1.04,1.13,0.09,0
2026-08-18 09:00,C,4,A,406,4,0,3,1,Tuesday,0,0,9,Empty,24.5,0.06,0.0,-0.06,0
2026-08-20 10:00,B,3,B,323,4,2,1,1,Thursday,0,0,10,Occupied,28.4,0.72,0.81,0.09,0
2026-08-23 15:00,B,2,B,209,4,2,1,1,Sunday,1,0,15,Occupied,30.9,0.75,0.8,0.05,0
2026-08-29 23:00,C,2,A,212,4,1,1,2,Saturday,1,1,23,Occupied,29.8,0.44,0.4,-0.04,0
2026-07-10 03:00,C,1,B,109,4,3,0,1,Friday,0,0,3,Occupied,24.7,0.96,1.04,0.08,0
2026-08-14 13:00,A,4,B,410,4,0,3,1,Friday,0,0,13,Empty,33.3,0.19,0.53,0.34,1
2026-07-28 21:00,A,2,B,215,4,4,0,0,Tuesday,0,0,21,Occupied,24.4,1.26,1.23,-0.03,0
2026-08-12 03:00,A,1,A,117,4,4,0,0,Wednesday,0,0,3,Occupied,35.2,1.42,1.51,0.09,0
2026-07-11 16:00,B,3,A,320,4,2,1,1,Saturday,1,0,16,Occupied,24.9,0.66,0.63,-0.03,0
2026-08-27 03:00,D,2,A,207,4,3,1,0,Thursday,0,0,3,Occupied,27.6,1.0,1.02,0.02,0
2026-07-04 02:00,B,1,B,125,4,3,1,0,Saturday,1,0,2,Occupied,30.6,1.05,1.07,0.02,0
2026-07-20 20:00,D,1,B,111,4,4,0,0,Monday,0,0,20,Occupied,31.4,1.36,1.3,-0.06,0
2026-07-12 16:00,B,4,B,403,4,2,1,1,Sunday,1,0,16,Occupied,36.3,0.83,0.92,0.09,0
2026-07-22 08:00,B,4,B,403,4,2,1,1,Wednesday,0,0,8,Occupied,31.0,0.76,0.79,0.03,0
2026-08-11 07:00,A,1,B,107,4,3,1,0,Tuesday,0,0,7,Occupied,27.0,0.99,0.94,-0.05,0
2026-08-22 09:00,C,1,A,121,4,3,1,0,Saturday,1,0,9,Occupied,39.9,1.19,1.18,-0.01,0
2026-08-01 05:00,A,4,B,403,4,3,0,1,Saturday,1,0,5,Occupied,31.4,1.06,1.08,0.02,0
2026-07-17 15:00,B,4,B,417,4,2,2,0,Friday,0,0,15,Occupied,27.0,0.7,0.69,-0.01,0
2026-07-17 13:00,A,2,B,205,4,0,3,1,Friday,0,0,13,Empty,27.6,0.1,0.12,0.02,0
2026-08-15 10:00,D,2,B,220,4,0,0,4,Saturday,1,1,10,Empty,28.3,0.11,0.06,-0.05,0
2026-07-30 18:00,B,2,A,210,4,3,0,1,Thursday,0,0,18,Occupied,25.5,0.97,1.01,0.04,0
2026-08-26 08:00,D,3,A,314,4,0,3,1,Wednesday,0,0,8,Empty,30.2,0.14,0.14,0.0,0
2026-08-22 16:00,A,2,A,205,4,2,1,1,Saturday,1,0,16,Occupied,33.1,0.79,0.79,0.0,0
2026-07-29 20:00,A,4,A,404,4,3,1,0,Wednesday,0,0,20,Occupied,34.3,1.1,1.04,-0.06,0
2026-07-18 07:00,B,4,B,404,4,2,2,0,Saturday,1,0,7,Occupied,39.8,0.89,0.9,0.01,0
2026-07-08 15:00,A,2,B,223,4,1,2,1,Wednesday,0,0,15,Occupied,25.1,0.37,0.33,-0.04,0
2026-07-07 08:00,D,4,A,415,4,1,2,1,Tuesday,0,0,8,Occupied,37.5,0.55,0.55,0.0,0
2026-08-19 01:00,B,1,A,103,4,3,0,1,Wednesday,0,0,1,Occupied,38.9,1.17,1.23,0.06,0
2026-07-23 02:00,C,4,A,418,4,3,1,0,Thursday,0,0,2,Occupied,38.8,1.17,1.1,-0.07,0
2026-08-10 03:00,C,2,B,216,4,3,1,0,Monday,0,0,3,Occupied,24.7,0.96,0.99,0.03,0
2026-07-21 14:00,A,3,B,319,4,2,2,0,Tuesday,0,0,14,Occupied,25.1,0.67,0.63,-0.04,0
2026-07-28 17:00,A,1,A,111,4,3,0,1,Tuesday,0,0,17,Occupied,38.8,1.17,1.13,-0.04,0
2026-08-22 21:00,C,1,A,110,4,3,0,1,Saturday,1,0,21,Occupied,29.9,1.04,1.07,0.03,0
2026-07-22 16:00,C,3,B,301,4,0,3,1,Wednesday,0,0,16,Empty,29.1,0.13,0.13,0.0,0
2026-07-01 08:00,A,2,A,205,4,2,1,1,Wednesday,0,0,8,Occupied,26.1,0.68,0.72,0.04,0
2026-07-25 05:00,B,1,A,112,4,2,2,0,Saturday,1,0,5,Occupied,32.6,0.78,0.78,0.0,0
2026-07-20 18:00,D,1,A,124,4,3,1,0,Monday,0,0,18,Occupied,30.8,1.05,0.99,-0.06,0
2026-07-30 22:00,B,3,A,311,4,3,0,1,Thursday,0,0,22,Occupied,26.3,0.98,0.99,0.01,0
2026-08-12 05:00,C,1,A,120,4,4,0,0,Wednesday,0,0,5,Occupied,35.9,1.43,1.37,-0.06,0
2026-08-30 16:00,B,4,A,413,4,2,1,1,Sunday,1,0,16,Occupied,36.9,0.84,0.89,0.05,0
2026-08-02 14:00,C,4,A,413,4,2,2,0,Sunday,1,0,14,Occupied,32.6,0.78,0.87,0.09,0
2026-07-02 21:00,B,2,A,205,4,3,0,1,Thursday,0,0,21,Occupied,27.1,1.0,1.06,0.06,0
2026-08-01 17:00,B,3,B,312,4,3,1,0,Saturday,1,0,17,Occupied,29.4,1.03,1.12,0.09,0
2026-07-08 18:00,B,1,B,102,4,4,0,0,Wednesday,0,0,18,Occupied,30.7,1.35,1.39,0.04,0
2026-07-16 16:00,D,3,A,322,4,0,4,0,Thursday,0,0,16,Empty,32.5,0.18,0.22,0.04,0
2026-08-16 04:00,D,2,A,209,4,3,1,0,Sunday,1,0,4,Occupied,30.2,1.04,1.12,0.08,0
2026-07-29 17:00,C,2,A,225,4,2,1,1,Wednesday,0,0,17,Occupied,27.3,0.7,0.67,-0.03,0
2026-07-31 01:00,D,1,B,123,4,3,1,0,Friday,0,0,1,Occupied,30.5,1.05,1.0,-0.05,0
2026-07-07 10:00,D,1,A,117,4,0,3,1,Tuesday,0,0,10,Empty,30.6,0.15,0.88,0.73,1
2026-07-05 09:00,D,2,A,207,4,2,1,1,Sunday,1,0,9,Occupied,30.4,0.75,0.77,0.02,0
2026-07-26 16:00,B,2,B,215,4,4,0,0,Sunday,1,0,16,Occupied,28.6,1.32,1.34,0.02,0
2026-07-21 03:00,B,2,A,216,4,2,1,1,Tuesday,0,0,3,Occupied,38.5,0.87,0.81,-0.06,0
2026-07-13 20:00,C,4,B,414,4,3,1,0,Monday,0,0,20,Occupied,36.3,1.13,1.16,0.03,0
2026-08-18 19:00,A,2,B,205,4,3,1,0,Tuesday,0,0,19,Occupied,25.7,0.98,0.93,-0.05,0
2026-07-01 05:00,D,3,B,301,4,3,0,1,Wednesday,0,0,5,Occupied,36.0,1.13,1.07,-0.06,0
2026-07-11 11:00,A,2,B,210,4,3,0,1,Saturday,1,0,11,Occupied,30.6,1.05,0.98,-0.07,0
2026-07-05 03:00,B,1,B,107,4,2,2,0,Sunday,1,0,3,Occupied,25.8,0.68,0.76,0.08,0
2026-08-19 05:00,C,4,B,422,4,3,1,0,Wednesday,0,0,5,Occupied,39.0,1.17,1.26,0.09,0
2026-08-15 05:00,A,4,A,420,4,0,0,4,Saturday,1,1,5,Empty,28.0,0.11,0.08,-0.03,0
2026-08-23 12:00,D,2,B,222,4,3,0,1,Sunday,1,0,12,Occupied,25.9,0.98,0.94,-0.04,0
2026-08-12 21:00,A,1,B,122,4,2,1,1,Wednesday,0,0,21,Occupied,27.8,0.71,0.68,-0.03,0
2026-08-19 03:00,D,4,B,419,4,3,1,0,Wednesday,0,0,3,Occupied,24.2,0.95,0.98,0.03,0
2026-07-28 18:00,D,4,B,416,4,3,1,0,Tuesday,0,0,18,Occupied,32.5,1.08,1.11,0.03,0
2026-07-31 01:00,D,3,B,306,4,4,0,0,Friday,0,0,1,Occupied,25.8,1.28,1.23,-0.05,0
2026-07-20 03:00,A,3,A,320,4,2,1,1,Monday,0,0,3,Occupied,36.6,0.84,0.78,-0.06,0
2026-08-25 09:00,B,1,B,120,4,0,3,1,Tuesday,0,0,9,Empty,34.2,0.2,0.15,-0.05,0
2026-07-02 19:00,D,2,B,212,4,3,1,0,Thursday,0,0,19,Occupied,37.1,1.15,1.14,-0.01,0
2026-08-01 07:00,B,2,A,222,4,3,0,1,Saturday,1,0,7,Occupied,26.1,0.98,0.92,-0.06,0
2026-08-28 17:00,A,2,A,219,4,3,0,1,Friday,0,0,17,Occupied,31.0,1.05,0.97,-0.08,0
2026-08-24 18:00,B,3,B,316,4,4,0,0,Monday,0,0,18,Occupied,39.0,1.48,1.47,-0.01,0
2026-07-25 16:00,C,4,A,412,4,2,2,0,Saturday,1,0,16,Occupied,24.2,0.65,0.68,0.03,0
2026-07-29 23:00,A,4,A,420,4,3,1,0,Wednesday,0,0,23,Occupied,32.0,1.07,1.08,0.01,0
2026-07-29 04:00,B,4,B,403,4,4,0,0,Wednesday,0,0,4,Occupied,34.4,1.41,1.49,0.08,0
2026-08-28 10:00,A,4,A,418,4,2,2,0,Friday,0,0,10,Occupied,25.0,0.67,0.6,-0.07,0
2026-08-17 06:00,A,2,A,215,4,3,1,0,Monday,0,0,6,Occupied,25.0,0.96,1.02,0.06,0
2026-07-19 02:00,A,4,B,416,4,4,0,0,Sunday,1,0,2,Occupied,28.8,1.32,1.29,-0.03,0
2026-08-28 23:00,A,1,B,103,4,3,0,1,Friday,0,0,23,Occupied,27.7,1.01,0.94,-0.07,0
2026-08-04 06:00,B,2,B,216,4,4,0,0,Tuesday,0,0,6,Occupied,32.1,1.37,1.38,0.01,0
2026-07-04 05:00,C,4,B,404,4,3,0,1,Saturday,1,0,5,Occupied,35.2,1.12,1.12,0.0,0
2026-08-03 09:00,C,2,B,217,4,2,2,0,Monday,0,0,9,Occupied,24.4,0.66,0.64,-0.02,0
2026-08-13 01:00,A,2,B,222,4,3,1,0,Thursday,0,0,1,Occupied,27.3,1.0,1.02,0.02,0
2026-08-01 05:00,D,2,B,224,4,2,2,0,Saturday,1,0,5,Occupied,34.0,0.8,0.72,-0.08,0
2026-07-28 18:00,D,4,A,406,4,3,1,0,Tuesday,0,0,18,Occupied,38.8,1.17,1.27,0.1,0
2026-08-24 16:00,D,1,A,105,4,0,4,0,Monday,0,0,16,Empty,26.6,0.09,0.1,0.01,0
2026-07-04 05:00,C,3,B,303,4,3,0,1,Saturday,1,0,5,Occupied,38.8,1.17,1.26,0.09,0
2026-08-08 11:00,A,1,A,121,4,2,2,0,Saturday,1,0,11,Occupied,28.8,0.72,0.74,0.02,0
2026-07-17 22:00,B,3,A,312,4,3,0,1,Friday,0,0,22,Occupied,30.5,1.05,1.14,0.09,0
2026-08-10 16:00,C,3,B,309,4,0,3,1,Monday,0,0,16,Empty,39.5,0.28,0.21,-0.07,0
2026-08-23 14:00,D,3,B,323,4,3,0,1,Sunday,1,0,14,Occupied,26.0,0.98,0.95,-0.03,0
2026-07-07 11:00,B,2,A,218,4,1,2,1,Tuesday,0,0,11,Occupied,27.5,0.4,0.49,0.09,0
2026-07-12 00:00,C,3,B,319,4,4,0,0,Sunday,1,0,0,Occupied,31.7,1.37,1.44,0.07,0
2026-08-09 10:00,D,3,A,304,4,3,0,1,Sunday,1,0,10,Occupied,33.5,1.09,1.12,0.03,0
2026-07-14 10:00,A,2,B,202,4,2,2,0,Tuesday,0,0,10,Occupied,24.9,0.66,0.75,0.09,0
2026-08-09 00:00,C,4,B,406,4,3,1,0,Sunday,1,0,0,Occupied,33.1,1.09,1.17,0.08,0
2026-08-17 13:00,A,4,A,403,4,0,4,0,Monday,0,0,13,Empty,35.7,0.23,0.92,0.69,1
2026-08-18 06:00,D,2,B,219,4,3,0,1,Tuesday,0,0,6,Occupied,33.2,1.09,1.07,-0.02,0
